exp,dominant_species,myco,nutrient_av,CN,soil_other,x_c,rep_c,se_c,x_t,rep_t,se_t,,x_units,treatment,citation,response,lat,lon,elevation,mat,map,other_clim,soil_texture,ecosystem,experiment_type,community_type,sampling_depth,response_level,npk,disturbance_type,c_c,c_t,d_t,n_c,n_t,p_c,p_t,k_c,k_t,i_c,i_t,r_t1,r_t2,s_t,w_t1,w_t2,w_t3,sampling_year,start_year,duration,sd_c,sd_t,comments,db,plant_organ,growth_form,other_variables,treatment_duration,fumigation_type,i_t2,d_t3,age,d_t2,id,comments2, comments3,Sampling_date,wetness_index,period
duke_c,pinus_taeda,EcM,poor,18.9,NA,48.2,3,2.2,49,3,1.2,,%,c,"hansen_et_al.,_2001",leaf_litter_c,35.95,-79.15,NA,15.5,1140,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,363,563,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1996,1996,NA,3.810511777,2.078460969,measured_with_carlo_erba_c/n_analyzer,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27205,NA,NA,1996,NA,NA
duke_c,pinus_taeda,EcM,poor,18.9,NA,49.6,3,0.9,50.9,3,2.2,,%,c,"hansen_et_al.,_2001",leaf_litter_c,35.95,-79.15,NA,15.5,1140,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,363,563,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1997,1996,NA,1.558845727,3.810511777,measured_with_carlo_erba_c/n_analyzer,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27206,NA,NA,1997,NA,NA
duke_c,pinus_taeda,EcM,poor,18.9,NA,0.73,3,0.0.5,0.78,3,0.05,,%,c,"hansen_et_al.,_2001",leaf_litter_n,35.95,-79.15,NA,15.5,1140,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,363,563,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1996,1996,NA,NA,0.08660254,measured_with_carlo_erba_c/n_analyzer,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27346,NA,NA,1996,NA,NA
duke_c,pinus_taeda,EcM,poor,18.9,NA,0.69,3,0.04,0.66,3,0.04,,%,c,"hansen_et_al.,_2001",leaf_litter_n,35.95,-79.15,NA,15.5,1140,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,363,563,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1997,1996,NA,0.069282032,0.069282032,measured_with_carlo_erba_c/n_analyzer,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27347,NA,NA,1997,NA,NA
durham_dukeface_c,Pinus_taeda,EcM,poor,18.9,NA,125,3,20,109,3,4,,NA,c,"cotrufo_et_al.,_2005",leaf_litter_cn,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,34.64101615,6.92820323,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27255,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Cercis_canadensis,AM,poor,18.9,NA,47,3,3,52,3,11,,NA,c,"cotrufo_et_al.,_2005",leaf_litter_cn,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,5.196152423,19.05255888,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27256,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Acer_rubrum,AM,poor,18.9,NA,92,3,18,88,3,5,,NA,c,"cotrufo_et_al.,_2005",leaf_litter_cn,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,31.17691454,8.660254038,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27257,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Liquidambar_styraciflua,AM,poor,18.9,NA,73,3,4,85,3,5,,NA,c,"cotrufo_et_al.,_2005",leaf_litter_cn,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,6.92820323,8.660254038,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27258,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Pinus_taeda,EcM,poor,18.9,NA,0.42,3,0.07,0.46,3,0.02,,%,c,"cotrufo_et_al.,_2005",leaf_litter_n,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,0.121243557,0.034641016,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27339,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Cercis_canadensis,AM,poor,18.9,NA,0.98,3,0.06,0.9,3,0.16,,%,c,"cotrufo_et_al.,_2005",leaf_litter_n,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,0.103923048,0.277128129,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27340,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Acer_rubrum,AM,poor,18.9,NA,0.54,3,0.09,0.58,3,0.1,,%,c,"cotrufo_et_al.,_2005",leaf_litter_n,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,0.155884573,0.173205081,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27341,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Liquidambar_styraciflua,AM,poor,18.9,NA,0.63,3,0.03,0.53,3,0.04,,%,c,"cotrufo_et_al.,_2005",leaf_litter_n,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,0.051961524,0.069282032,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27342,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Pinus_taeda,EcM,poor,18.9,NA,49.7,3,0.3,49.9,3,0.4,,%,c,"cotrufo_et_al.,_2005",litter_c,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,0.519615242,0.692820323,"hardwood_leaf_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p3625,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Cercis_canadensis,AM,poor,18.9,NA,45.7,3,0.5,44,3,0.6,,%,c,"cotrufo_et_al.,_2005",litter_c,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,0.866025404,1.039230485,"hardwood_leaf_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p3626,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Acer_rubrum,AM,poor,18.9,NA,45.8,3,0.3,47.5,3,0.2,,%,c,"cotrufo_et_al.,_2005",litter_c,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,0.519615242,0.346410162,"hardwood_leaf_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p3627,NA,NA,/11/1998,NA,NA
durham_dukeface_c,Liquidambar_styraciflua,AM,poor,18.9,NA,45.5,3,0.9,44.8,3,0.7,,%,c,"cotrufo_et_al.,_2005",litter_c,35.97,-79.08,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,376,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1994,NA,1.558845727,1.212435565,"hardwood_leaf_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p3628,NA,NA,/11/1998,NA,NA
euroface7_pooled_c,"populus_alba,_nigra_and_euramericana",both,rich,9.31,NA,577.033,3,47.369,770.813,3,51.675,,g/m²,c,hoosbeek_&_scarascia_2009,leaf_litter_c,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1999,NA,82.0455147,89.50372548,c_and_n_were_determined_by_flash_combustion_in_an_elemental_analyzer_(ea_1108)_(van_lagen_1996),pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27207,NA,NA,01-nov-04,NA,NA
euroface7_pooled_c,"populus_alba,_nigra_and_euramericana",both,rich,9.31,NA,176.47,3,16.87,222.6,3,17.73,,g/m²,c,hoosbeek_et_al_2016,leaf_litter_c,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1999,NA,29.21969712,30.70926082,archived_litter_and_soil_samples_of_both_experiments_were_analyzed_for_total_organic_c_and_n_with_an_element_analyser_(interscience_ea_1108).,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27208,NA,NA,10/1/2004,NA,NA
euroface7_pooled_c,"populus_alba,_nigra_and_euramericana",both,rich,9.31,NA,48.9986,3,0.92,48.1253,3,1.19,,NA,c,hoosbeek_&_scarascia_2009,leaf_litter_cn,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1999,NA,1.593486743,2.061140461,c_and_n_were_determined_by_flash_combustion_in_an_elemental_analyzer_(ea_1108)_(van_lagen_1996),pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27262,NA,NA,01-nov-04,NA,NA
euroface7_pooled_c,"populus_alba,_nigra_and_euramericana",both,rich,9.31,NA,18.26811594,3,2.360776422,19.52631579,3,2.390661893,,NA,c,hoosbeek_et_al_2016,leaf_litter_cn,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1999,NA,4.088984708,4.140747862,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27263,NA,NA,10/1/2004,NA,NA
euroface7_pooled_c,"populus_alba,_nigra_and_euramericana",both,rich,9.31,NA,37.9451,3,3.1801,53.0138,3,4.0388,,g/m²,c,hoosbeek_&_scarascia_2009,leaf_litter_n,42.37,11.8,150,14.1,818,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,368,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1999,NA,5.508094773,6.995406802,c_and_n_were_determined_by_flash_combustion_in_an_elemental_analyzer_(ea_1108)_(van_lagen_1996),pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27348,NA,NA,01-nov-04,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,512.9,3,4.3,502.1,3,5.9,,mg/g,c,"liu_et_al.,_2005",leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,7.447818473,10.21909976,"total_c_and_total_n_were_measured_with_a_carlo_erba_na1500_series_ii_elemental_analyzer_(beverly,_ma)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27223,NA,NA,NA,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,500.7,3,15,489.2,3,24,,mg/g,c,"liu_et_al.,_2009",leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,25.98076211,41.56921938,"analyzed_for_%n,_%c,_d15n_and_d13c_by_a_thermo_finnigan_delta_plus_mass_spectrometer_(analytical_services_lab,_department_of_soil_science,_north_carolina_state_university)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27225,NA,NA,01-jul-05,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,0.5,3,0.02,0.49,3,0.02,,g/g,c,"liu_et_al.,_2009",leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,0.034641016,0.034641016,"analyzed_for_%n,_%c,_d15n_and_d13c_by_a_thermo_finnigan_delta_plus_mass_spectrometer_(analytical_services_lab,_department_of_soil_science,_north_carolina_state_university)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27226,NA,NA,01-jul-05,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,33.6,3,NA,38.14,3,NA,,%,c,liu_et_al_2007,leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,NA,NA,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27209,NA,NA,11/1/2003,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,29.1,3,NA,32.53,3,NA,,%,c,liu_et_al_2007,leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1998,NA,NA,NA,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27210,NA,NA,5/1/2004,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,27.21,3,NA,31.1,3,NA,,%,c,liu_et_al_2007,leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1998,NA,NA,NA,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27211,NA,NA,7/1/2004,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,24.83,3,NA,28.29,3,NA,,%,c,liu_et_al_2007,leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1998,NA,NA,NA,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27212,NA,NA,11/1/2004,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,23.6,3,NA,26.86,3,NA,,%,c,liu_et_al_2007,leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,NA,NA,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27213,NA,NA,5/1/2005,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,23.17,3,NA,26.74,3,NA,,%,c,liu_et_al_2007,leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,NA,NA,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27214,NA,NA,8/1/2005,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,21.81,3,NA,23.84,3,NA,,%,c,liu_et_al_2007,leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,NA,NA,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27215,NA,NA,11/1/2005,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,49.3,3,NA,48.7,3,NA,,%,c,"meehan_et_al.,_2010",leaf_litter_c,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2007,1998,NA,NA,NA,"carbon_and_nitrogen_analysis_was_performed_with_a_thermo_finnigan_flash_1112_elemental_analyzer_(thermo_finnigan,_san_jose,_ca,_usa).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27241,NA,NA,01-sep-07,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,34,3,4.4,38.5,3,3.2,,NA,c,"liu_et_al.,_2005",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,7.621023553,5.542562584,"total_c_and_total_n_were_measured_with_a_carlo_erba_na1500_series_ii_elemental_analyzer_(beverly,_ma)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27279,NA,NA,NA,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,33.6,3,NA,38.14,3,NA,,NA,c,"liu_et_al.,_2007",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27281,NA,NA,01-nov-03,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,34.24,3,NA,39.67,3,NA,,NA,c,"liu_et_al.,_2007",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27282,NA,NA,01-may-04,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,31.28,3,NA,30.19,3,NA,,NA,c,"liu_et_al.,_2007",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27283,NA,NA,01-jul-04,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,28.54,3,NA,29.78,3,NA,,NA,c,"liu_et_al.,_2007",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27284,NA,NA,01-nov-04,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,27.76,3,NA,29.52,3,NA,,NA,c,"liu_et_al.,_2007",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27285,NA,NA,01-may-05,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,22.72,3,NA,24.99,3,NA,,NA,c,"liu_et_al.,_2007",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27286,NA,NA,01-aug-05,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,21.17,3,NA,22.92,3,NA,,NA,c,"liu_et_al.,_2007",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27287,NA,NA,01-nov-05,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,45.11,3,1.35,51.49,3,2.75,,NA,c,liu_et_al_2009,leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2005,1998,NA,2.33826859,4.763139721,calculated,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27264,NA,NA,7/1/2005,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,39.8,3,NA,46.2,3,NA,,NA,c,"meehan_et_al.,_2010",leaf_litter_cn,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2007,1998,NA,NA,NA,"carbon_and_nitrogen_analysis_was_performed_with_a_thermo_finnigan_flash_1112_elemental_analyzer_(thermo_finnigan,_san_jose,_ca,_usa).",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27295,NA,NA,01-sep-07,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,1.06,3,NA,1.21,3,NA,,%,c,"finzi_et_al.,_2007",leaf_litter_n,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27333,NA,NA,NA,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,1.1,3,NA,1.16,3,NA,,%,c,"finzi_et_al.,_2007",leaf_litter_n,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2004,1998,NA,NA,NA,the_concentration_of_n_was_measured_on_an_element_analyzer_on_samples_from_the_destructive_harvests,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27334,NA,NA,NA,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,15.3,3,1.9,13.1,3,1.2,,mg/g,c,"liu_et_al.,_2005",leaf_litter_n,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,3.290896534,2.078460969,"total_c_and_total_n_were_measured_with_a_carlo_erba_na1500_series_ii_elemental_analyzer_(beverly,_ma)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27353,NA,NA,NA,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,1.53,3,0.19,1.31,3,0.12,,%,c,"liu_et_al.,_2007",leaf_litter_n,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,0.329089653,0.207846097,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27355,NA,NA,NA,NA,NA
facts_ii_face3_pt_c,populus_tremuloides,both,NA,13.2,NA,1,3,NA,1,3,NA,,%,c,"liu_et_al.,_2007",leaf_litter_n,49.67,-89.57,490,11.5,833,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,560,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2003,1998,NA,NA,NA,"total_n_and_c_were_analyzed_on_a_nc_2100_chn_auto-analyzer_(ce_instruments_ltd.,_hindley_green,_wigan,_uk)",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27356,NA,NA,01-nov-03,NA,NA
